Date - MST,Hourly Profile1,Season1,Date (MST),AIL,Gas Price,Price,Spark Spread
1/1/2020 0:00,ON PEAK,SUMMER,5/2/2025 19:00,9690,2.19,170.55,154.125
1/1/2020 0:00,ON PEAK,SUMMER,10/14/2023 18:00,9714,2.19,49.65,33.225
1/1/2020 0:00,ON PEAK,SUMMER,5/2/2025 8:00,9731,2.19,21.13,4.705
1/1/2020 0:00,ON PEAK,SUMMER,5/2/2025 18:00,9764,2.19,111.88,95.455
1/1/2020 0:00,ON PEAK,SUMMER,5/2/2025 10:00,9789,2.19,26.54,10.115
1/1/2020 0:00,ON PEAK,SUMMER,5/2/2025 9:00,9793,2.19,21.68,5.255
1/1/2020 0:00,ON PEAK,SUMMER,5/2/2025 11:00,9795,2.19,23.86,7.435
1/1/2020 0:00,ON PEAK,SUMMER,5/2/2025 12:00,9833,2.19,24.99,8.565
1/1/2020 0:00,ON PEAK,SUMMER,5/2/2025 14:00,9856,2.19,26.87,10.445
1/1/2020 0:00,ON PEAK,SUMMER,5/2/2025 17:00,9861,2.19,30.58,14.155
1/1/2020 0:00,ON PEAK,SUMMER,5/2/2025 13:00,9877,2.19,25.95,9.525
1/1/2020 0:00,ON PEAK,SUMMER,5/2/2025 15:00,9879,2.19,24.14,7.715
1/1/2020 0:00,ON PEAK,SUMMER,5/2/2025 16:00,9886,2.19,22.56,6.135
1/1/2020 0:00,ON PEAK,SUMMER,9/23/2020 21:00,8862,2.195,30.4,13.9375
1/1/2020 0:00,ON PEAK,SUMMER,9/23/2020 6:00,9013,2.195,31.14,14.6775
1/1/2020 0:00,ON PEAK,SUMMER,9/23/2020 7:00,9154,2.195,31.1,14.6375
1/1/2020 0:00,ON PEAK,SUMMER,9/23/2020 20:00,9198,2.195,34.11,17.6475
1/1/2020 0:00,ON PEAK,SUMMER,9/23/2020 8:00,9256,2.195,33.91,17.4475
1/1/2020 0:00,ON PEAK,SUMMER,9/23/2020 9:00,9301,2.195,32.81,16.3475
1/1/2020 0:00,ON PEAK,SUMMER,9/23/2020 17:00,9356,2.195,33.81,17.3475
1/1/2020 0:00,ON PEAK,SUMMER,9/23/2020 10:00,9422,2.195,30.03,13.5675
1/1/2020 0:00,ON PEAK,SUMMER,9/23/2020 18:00,9445,2.195,35.23,18.7675
1/1/2020 0:00,ON PEAK,SUMMER,9/23/2020 19:00,9445,2.195,35.26,18.7975
1/1/2020 0:00,ON PEAK,SUMMER,9/23/2020 11:00,9507,2.195,30.59,14.1275
1/1/2020 0:00,ON PEAK,SUMMER,9/23/2020 14:00,9526,2.195,33.56,17.0975
1/1/2020 0:00,ON PEAK,SUMMER,9/23/2020 16:00,9529,2.195,34.06,17.5975
1/1/2020 0:00,ON PEAK,SUMMER,9/23/2020 12:00,9547,2.195,30.81,14.3475
1/1/2020 0:00,ON PEAK,SUMMER,9/23/2020 13:00,9555,2.195,32.1,15.6375
1/1/2020 0:00,ON PEAK,SUMMER,9/23/2020 15:00,9566,2.195,33.26,16.7975
1/1/2020 0:00,ON PEAK,SUMMER,8/7/2021 6:00,8626,2.2,50.43,33.93
1/1/2020 0:00,ON PEAK,SUMMER,5/26/2023 6:00,8722,2.2,699.6,683.1
1/1/2020 0:00,ON PEAK,SUMMER,5/26/2023 21:00,8831,2.2,281.77,265.27
1/1/2020 0:00,ON PEAK,SUMMER,5/26/2023 7:00,8832,2.2,458.33,441.83
1/1/2020 0:00,ON PEAK,SUMMER,8/7/2021 7:00,8896,2.2,54.35,37.85
1/1/2020 0:00,ON PEAK,SUMMER,8/19/2021 21:00,8914,2.2,58.82,42.32
1/1/2020 0:00,ON PEAK,SUMMER,8/19/2021 6:00,8924,2.2,72,55.5
1/1/2020 0:00,ON PEAK,SUMMER,5/26/2023 20:00,8932,2.2,788.27,771.77
1/1/2020 0:00,ON PEAK,SUMMER,5/26/2023 8:00,9019,2.2,64.29,47.79
1/1/2020 0:00,ON PEAK,SUMMER,8/19/2021 19:00,9072,2.2,53.84,37.34
1/1/2020 0:00,ON PEAK,SUMMER,5/26/2023 19:00,9074,2.2,781.1,764.6
1/1/2020 0:00,ON PEAK,SUMMER,8/19/2021 20:00,9123,2.2,52.79,36.29
1/1/2020 0:00,ON PEAK,SUMMER,8/7/2021 8:00,9139,2.2,53.99,37.49
1/1/2020 0:00,ON PEAK,SUMMER,8/19/2021 18:00,9169,2.2,54.11,37.61
1/1/2020 0:00,ON PEAK,SUMMER,8/19/2021 7:00,9176,2.2,95.15,78.65
1/1/2020 0:00,ON PEAK,SUMMER,8/7/2021 21:00,9206,2.2,50.55,34.05
1/1/2020 0:00,ON PEAK,SUMMER,5/26/2023 18:00,9210,2.2,628.31,611.81
1/1/2020 0:00,ON PEAK,SUMMER,5/26/2023 9:00,9235,2.2,66,49.5
1/1/2020 0:00,ON PEAK,SUMMER,8/7/2021 19:00,9273,2.2,49.66,33.16
1/1/2020 0:00,ON PEAK,SUMMER,8/19/2021 17:00,9283,2.2,53.54,37.04
1/1/2020 0:00,ON PEAK,SUMMER,8/7/2021 20:00,9331,2.2,52.63,36.13
1/1/2020 0:00,ON PEAK,SUMMER,8/19/2021 8:00,9336,2.2,74.42,57.92
1/1/2020 0:00,ON PEAK,SUMMER,8/7/2021 9:00,9351,2.2,43.61,27.11
1/1/2020 0:00,ON PEAK,SUMMER,5/26/2023 10:00,9358,2.2,69.95,53.45
1/1/2020 0:00,ON PEAK,SUMMER,8/7/2021 18:00,9363,2.2,44.52,28.02
1/1/2020 0:00,ON PEAK,SUMMER,10/18/2023 21:00,9398,2.2,20.1,3.6
1/1/2020 0:00,ON PEAK,SUMMER,5/26/2023 17:00,9432,2.2,156,139.5
1/1/2020 0:00,ON PEAK,SUMMER,5/26/2023 11:00,9461,2.2,69.79,53.29
1/1/2020 0:00,ON PEAK,SUMMER,8/7/2021 10:00,9463,2.2,36.14,19.64
1/1/2020 0:00,ON PEAK,SUMMER,8/19/2021 16:00,9468,2.2,52.67,36.17
1/1/2020 0:00,ON PEAK,SUMMER,8/19/2021 9:00,9491,2.2,62.76,46.26
1/1/2020 0:00,ON PEAK,SUMMER,8/7/2021 11:00,9498,2.2,37.78,21.28
1/1/2020 0:00,ON PEAK,SUMMER,5/26/2023 12:00,9529,2.2,61.23,44.73
1/1/2020 0:00,ON PEAK,SUMMER,8/19/2021 15:00,9555,2.2,53.13,36.63
1/1/2020 0:00,ON PEAK,SUMMER,8/19/2021 14:00,9575,2.2,53.19,36.69
1/1/2020 0:00,ON PEAK,SUMMER,5/26/2023 16:00,9580,2.2,359.68,343.18
1/1/2020 0:00,ON PEAK,SUMMER,8/7/2021 17:00,9591,2.2,54.14,37.64
1/1/2020 0:00,ON PEAK,SUMMER,8/19/2021 10:00,9599,2.2,57.61,41.11
1/1/2020 0:00,ON PEAK,SUMMER,8/7/2021 12:00,9608,2.2,45.97,29.47
1/1/2020 0:00,ON PEAK,SUMMER,5/26/2023 13:00,9612,2.2,64.64,48.14
1/1/2020 0:00,ON PEAK,SUMMER,8/7/2021 13:00,9645,2.2,53.45,36.95
1/1/2020 0:00,ON PEAK,SUMMER,8/19/2021 12:00,9648,2.2,71.7,55.2
1/1/2020 0:00,ON PEAK,SUMMER,8/19/2021 11:00,9673,2.2,61.81,45.31
1/1/2020 0:00,ON PEAK,SUMMER,8/19/2021 13:00,9680,2.2,78.37,61.87
1/1/2020 0:00,ON PEAK,SUMMER,5/26/2023 14:00,9681,2.2,120.55,104.05
1/1/2020 0:00,ON PEAK,SUMMER,8/7/2021 14:00,9697,2.2,53.92,37.42
1/1/2020 0:00,ON PEAK,SUMMER,5/26/2023 15:00,9699,2.2,427.8,411.3
1/1/2020 0:00,ON PEAK,SUMMER,10/18/2023 20:00,9729,2.2,21.48,4.98
1/1/2020 0:00,ON PEAK,SUMMER,8/7/2021 15:00,9748,2.2,54.18,37.68
1/1/2020 0:00,ON PEAK,SUMMER,8/7/2021 16:00,9789,2.2,54.91,38.41
1/1/2020 0:00,ON PEAK,SUMMER,10/18/2023 6:00,9877,2.2,24.63,8.13
1/1/2020 0:00,ON PEAK,SUMMER,10/18/2023 19:00,9918,2.2,29.82,13.32
1/1/2020 0:00,ON PEAK,SUMMER,10/18/2023 8:00,9937,2.2,28.62,12.12
1/1/2020 0:00,ON PEAK,SUMMER,10/18/2023 17:00,9947,2.2,30.21,13.71
1/1/2020 0:00,ON PEAK,SUMMER,10/18/2023 9:00,9969,2.2,32.54,16.04
1/1/2020 0:00,ON PEAK,SUMMER,10/18/2023 7:00,9976,2.2,40.23,23.73
1/1/2020 0:00,ON PEAK,SUMMER,10/18/2023 18:00,9994,2.2,43.96,27.46
1/1/2020 0:00,ON PEAK,SUMMER,10/18/2023 14:00,9998,2.2,29.16,12.66
1/1/2020 0:00,ON PEAK,SUMMER,10/18/2023 16:00,10002,2.2,27.26,10.76
1/1/2020 0:00,ON PEAK,SUMMER,10/18/2023 15:00,10008,2.2,27.94,11.44
1/1/2020 0:00,ON PEAK,SUMMER,10/18/2023 11:00,10011,2.2,30.38,13.88
1/1/2020 0:00,ON PEAK,SUMMER,10/18/2023 10:00,10015,2.2,32.52,16.02
1/1/2020 0:00,ON PEAK,SUMMER,10/18/2023 13:00,10023,2.2,31,14.5
1/1/2020 0:00,ON PEAK,SUMMER,10/18/2023 12:00,10038,2.2,27.22,10.72
1/1/2020 0:00,ON PEAK,SUMMER,10/19/2023 21:00,9392,2.205,27.06,10.5225
1/1/2020 0:00,ON PEAK,SUMMER,10/19/2023 20:00,9697,2.205,34.68,18.1425
1/1/2020 0:00,ON PEAK,SUMMER,10/19/2023 6:00,9837,2.205,38.98,22.4425
1/1/2020 0:00,ON PEAK,SUMMER,10/19/2023 19:00,9902,2.205,34.42,17.8825
1/1/2020 0:00,ON PEAK,SUMMER,10/19/2023 9:00,9909,2.205,35.32,18.7825
1/1/2020 0:00,ON PEAK,SUMMER,10/19/2023 11:00,9923,2.205,39.43,22.8925
1/1/2020 0:00,ON PEAK,SUMMER,10/19/2023 7:00,9933,2.205,35.06,18.5225
1/1/2020 0:00,ON PEAK,SUMMER,10/19/2023 8:00,9955,2.205,27.02,10.4825
1/1/2020 0:00,ON PEAK,SUMMER,10/19/2023 17:00,9968,2.205,29.51,12.9725
1/1/2020 0:00,ON PEAK,SUMMER,10/19/2023 10:00,9969,2.205,53.42,36.8825
1/1/2020 0:00,ON PEAK,SUMMER,10/19/2023 13:00,9982,2.205,29.41,12.8725
1/1/2020 0:00,ON PEAK,SUMMER,10/19/2023 14:00,9990,2.205,24.7,8.1625
1/1/2020 0:00,ON PEAK,SUMMER,10/19/2023 12:00,9991,2.205,45.65,29.1125
1/1/2020 0:00,ON PEAK,SUMMER,10/19/2023 18:00,10004,2.205,31.69,15.1525
1/1/2020 0:00,ON PEAK,SUMMER,10/19/2023 16:00,10007,2.205,29.27,12.7325
1/1/2020 0:00,ON PEAK,SUMMER,10/19/2023 15:00,10042,2.205,24.8,8.2625
1/1/2020 0:00,ON PEAK,SUMMER,9/24/2020 21:00,8787,2.215,28.88,12.2675
1/1/2020 0:00,ON PEAK,SUMMER,9/24/2020 6:00,9050,2.215,32.15,15.5375
1/1/2020 0:00,ON PEAK,SUMMER,9/24/2020 20:00,9118,2.215,28.17,11.5575
1/1/2020 0:00,ON PEAK,SUMMER,9/24/2020 7:00,9196,2.215,33.19,16.5775
1/1/2020 0:00,ON PEAK,SUMMER,9/24/2020 8:00,9322,2.215,33.26,16.6475
1/1/2020 0:00,ON PEAK,SUMMER,9/24/2020 18:00,9361,2.215,30.98,14.3675
1/1/2020 0:00,ON PEAK,SUMMER,9/24/2020 19:00,9361,2.215,31.93,15.3175
1/1/2020 0:00,ON PEAK,SUMMER,9/24/2020 17:00,9365,2.215,33.74,17.1275
1/1/2020 0:00,ON PEAK,SUMMER,9/24/2020 9:00,9487,2.215,35.82,19.2075
1/1/2020 0:00,ON PEAK,SUMMER,9/24/2020 13:00,9513,2.215,37.44,20.8275
1/1/2020 0:00,ON PEAK,SUMMER,9/24/2020 14:00,9525,2.215,33.99,17.3775
1/1/2020 0:00,ON PEAK,SUMMER,9/24/2020 16:00,9535,2.215,32.86,16.2475
1/1/2020 0:00,ON PEAK,SUMMER,9/24/2020 15:00,9564,2.215,34.02,17.4075
1/1/2020 0:00,ON PEAK,SUMMER,9/24/2020 12:00,9566,2.215,37.66,21.0475
1/1/2020 0:00,ON PEAK,SUMMER,9/24/2020 11:00,9572,2.215,36.38,19.7675
1/1/2020 0:00,ON PEAK,SUMMER,9/24/2020 10:00,9583,2.215,36.36,19.7475
1/1/2020 0:00,ON PEAK,SUMMER,6/5/2023 6:00,8963,2.22,44.75,28.1
1/1/2020 0:00,ON PEAK,SUMMER,6/5/2023 21:00,9064,2.22,48.03,31.38
1/1/2020 0:00,ON PEAK,SUMMER,6/5/2023 20:00,9202,2.22,332.07,315.42
1/1/2020 0:00,ON PEAK,SUMMER,6/5/2023 7:00,9352,2.22,43.39,26.74
1/1/2020 0:00,ON PEAK,SUMMER,6/5/2023 19:00,9410,2.22,861.57,844.92
1/1/2020 0:00,ON PEAK,SUMMER,6/5/2023 8:00,9557,2.22,46.64,29.99
1/1/2020 0:00,ON PEAK,SUMMER,6/5/2023 18:00,9601,2.22,847.15,830.5
1/1/2020 0:00,ON PEAK,SUMMER,6/5/2023 10:00,9696,2.22,879.12,862.47
1/1/2020 0:00,ON PEAK,SUMMER,6/5/2023 9:00,9713,2.22,309.48,292.83
1/1/2020 0:00,ON PEAK,SUMMER,6/5/2023 11:00,9728,2.22,884.61,867.96
1/1/2020 0:00,ON PEAK,SUMMER,6/5/2023 13:00,9738,2.22,891.1,874.45
1/1/2020 0:00,ON PEAK,SUMMER,6/5/2023 14:00,9753,2.22,885.9,869.25
1/1/2020 0:00,ON PEAK,SUMMER,6/5/2023 17:00,9755,2.22,859.34,842.69
1/1/2020 0:00,ON PEAK,SUMMER,6/5/2023 12:00,9774,2.22,896.22,879.57
1/1/2020 0:00,ON PEAK,SUMMER,6/5/2023 16:00,9881,2.22,865.01,848.36
1/1/2020 0:00,ON PEAK,SUMMER,6/5/2023 15:00,9890,2.22,895.9,879.25
1/1/2020 0:00,ON PEAK,SUMMER,5/1/2023 21:00,9216,2.225,46.28,29.5925
1/1/2020 0:00,ON PEAK,SUMMER,5/1/2023 6:00,9250,2.225,46.2,29.5125
1/1/2020 0:00,ON PEAK,SUMMER,5/1/2023 7:00,9420,2.225,48.01,31.3225
1/1/2020 0:00,ON PEAK,SUMMER,5/1/2023 8:00,9495,2.225,49.54,32.8525
1/1/2020 0:00,ON PEAK,SUMMER,5/1/2023 19:00,9520,2.225,50.31,33.6225
1/1/2020 0:00,ON PEAK,SUMMER,5/1/2023 20:00,9555,2.225,47.53,30.8425
1/1/2020 0:00,ON PEAK,SUMMER,5/1/2023 9:00,9652,2.225,51.17,34.4825
1/1/2020 0:00,ON PEAK,SUMMER,5/1/2023 18:00,9656,2.225,48.81,32.1225
1/1/2020 0:00,ON PEAK,SUMMER,5/1/2023 17:00,9719,2.225,48.94,32.2525
1/1/2020 0:00,ON PEAK,SUMMER,5/1/2023 10:00,9820,2.225,47.78,31.0925
1/1/2020 0:00,ON PEAK,SUMMER,5/1/2023 16:00,9866,2.225,50.46,33.7725
1/1/2020 0:00,ON PEAK,SUMMER,5/1/2023 13:00,9866,2.225,65.48,48.7925
1/1/2020 0:00,ON PEAK,SUMMER,5/1/2023 11:00,9886,2.225,49.89,33.2025
1/1/2020 0:00,ON PEAK,SUMMER,5/1/2023 14:00,9914,2.225,78.84,62.1525
1/1/2020 0:00,ON PEAK,SUMMER,5/1/2023 12:00,9927,2.225,57.4,40.7125
1/1/2020 0:00,ON PEAK,SUMMER,5/1/2023 15:00,9941,2.225,70.92,54.2325
1/1/2020 0:00,ON PEAK,SUMMER,5/24/2023 21:00,8834,2.23,844.2,827.475
1/1/2020 0:00,ON PEAK,SUMMER,5/24/2023 6:00,8841,2.23,705.53,688.805
1/1/2020 0:00,ON PEAK,SUMMER,5/24/2023 7:00,8920,2.23,884.38,867.655
1/1/2020 0:00,ON PEAK,SUMMER,5/24/2023 20:00,8986,2.23,849.94,833.215
1/1/2020 0:00,ON PEAK,SUMMER,5/24/2023 8:00,9020,2.23,484.66,467.935
1/1/2020 0:00,ON PEAK,SUMMER,5/24/2023 19:00,9107,2.23,872.36,855.635
1/1/2020 0:00,ON PEAK,SUMMER,5/24/2023 9:00,9142,2.23,429.81,413.085
1/1/2020 0:00,ON PEAK,SUMMER,10/15/2023 6:00,9150,2.23,43.7,26.975
1/1/2020 0:00,ON PEAK,SUMMER,6/8/2023 6:00,9159,2.23,58.86,42.135
1/1/2020 0:00,ON PEAK,SUMMER,10/15/2023 21:00,9168,2.23,65.8,49.075
1/1/2020 0:00,ON PEAK,SUMMER,5/24/2023 10:00,9198,2.23,880.07,863.345
1/1/2020 0:00,ON PEAK,SUMMER,5/24/2023 18:00,9209,2.23,862.94,846.215
1/1/2020 0:00,ON PEAK,SUMMER,5/24/2023 17:00,9290,2.23,506.64,489.915
1/1/2020 0:00,ON PEAK,SUMMER,5/24/2023 11:00,9291,2.23,78.03,61.305
1/1/2020 0:00,ON PEAK,SUMMER,10/15/2023 7:00,9292,2.23,38.78,22.055
1/1/2020 0:00,ON PEAK,SUMMER,10/15/2023 8:00,9434,2.23,43.7,26.975
1/1/2020 0:00,ON PEAK,SUMMER,5/24/2023 15:00,9438,2.23,674.19,657.465
1/1/2020 0:00,ON PEAK,SUMMER,5/24/2023 16:00,9444,2.23,808.42,791.695
1/1/2020 0:00,ON PEAK,SUMMER,5/24/2023 13:00,9444,2.23,873.14,856.415
1/1/2020 0:00,ON PEAK,SUMMER,10/15/2023 20:00,9448,2.23,113.44,96.715
1/1/2020 0:00,ON PEAK,SUMMER,5/24/2023 12:00,9448,2.23,432.94,416.215
1/1/2020 0:00,ON PEAK,SUMMER,5/24/2023 14:00,9461,2.23,873.94,857.215
1/1/2020 0:00,ON PEAK,SUMMER,10/15/2023 9:00,9480,2.23,44.23,27.505
1/1/2020 0:00,ON PEAK,SUMMER,6/8/2023 7:00,9501,2.23,59.2,42.475
1/1/2020 0:00,ON PEAK,SUMMER,10/15/2023 10:00,9553,2.23,33.5,16.775
1/1/2020 0:00,ON PEAK,SUMMER,10/15/2023 13:00,9571,2.23,35.35,18.625
1/1/2020 0:00,ON PEAK,SUMMER,10/15/2023 14:00,9589,2.23,36.63,19.905
1/1/2020 0:00,ON PEAK,SUMMER,10/15/2023 11:00,9590,2.23,24.76,8.035
1/1/2020 0:00,ON PEAK,SUMMER,10/15/2023 12:00,9616,2.23,33.81,17.085
1/1/2020 0:00,ON PEAK,SUMMER,6/8/2023 21:00,9629,2.23,382.99,366.265
1/1/2020 0:00,ON PEAK,SUMMER,10/15/2023 19:00,9668,2.23,95.43,78.705
1/1/2020 0:00,ON PEAK,SUMMER,10/15/2023 15:00,9688,2.23,41.26,24.535
1/1/2020 0:00,ON PEAK,SUMMER,10/15/2023 17:00,9722,2.23,204.39,187.665
1/1/2020 0:00,ON PEAK,SUMMER,10/15/2023 16:00,9749,2.23,49.62,32.895
1/1/2020 0:00,ON PEAK,SUMMER,6/8/2023 8:00,9796,2.23,59.34,42.615
1/1/2020 0:00,ON PEAK,SUMMER,10/15/2023 18:00,9813,2.23,164.06,147.335
1/1/2020 0:00,ON PEAK,SUMMER,6/8/2023 20:00,9870,2.23,809.72,792.995
1/1/2020 0:00,ON PEAK,SUMMER,6/8/2023 9:00,10048,2.23,58.59,41.865
1/1/2020 0:00,ON PEAK,SUMMER,6/8/2023 19:00,10159,2.23,843.96,827.235
1/1/2020 0:00,ON PEAK,SUMMER,6/8/2023 10:00,10335,2.23,57.04,40.315
1/1/2020 0:00,ON PEAK,SUMMER,6/8/2023 18:00,10404,2.23,798.57,781.845
1/1/2020 0:00,ON PEAK,SUMMER,6/8/2023 11:00,10577,2.23,62.4,45.675
1/1/2020 0:00,ON PEAK,SUMMER,6/8/2023 17:00,10582,2.23,803.62,786.895
1/1/2020 0:00,ON PEAK,SUMMER,6/8/2023 13:00,10686,2.23,706.39,689.665
1/1/2020 0:00,ON PEAK,SUMMER,6/8/2023 12:00,10689,2.23,159.96,143.235
1/1/2020 0:00,ON PEAK,SUMMER,6/8/2023 14:00,10742,2.23,822.22,805.495
1/1/2020 0:00,ON PEAK,SUMMER,6/8/2023 16:00,10746,2.23,867.43,850.705
1/1/2020 0:00,ON PEAK,SUMMER,6/8/2023 15:00,10821,2.23,822.74,806.015
1/1/2020 0:00,ON PEAK,SUMMER,9/24/2023 6:00,8578,2.235,24.56,7.7975
1/1/2020 0:00,ON PEAK,SUMMER,10/12/2020 6:00,8601,2.235,35.35,18.5875
1/1/2020 0:00,ON PEAK,SUMMER,10/12/2020 7:00,8674,2.235,31.54,14.7775
1/1/2020 0:00,ON PEAK,SUMMER,9/24/2023 7:00,8818,2.235,21.78,5.0175
1/1/2020 0:00,ON PEAK,SUMMER,10/12/2020 8:00,8894,2.235,33.27,16.5075
1/1/2020 0:00,ON PEAK,SUMMER,10/12/2020 21:00,8979,2.235,27.29,10.5275
1/1/2020 0:00,ON PEAK,SUMMER,9/24/2023 8:00,8998,2.235,39.31,22.5475
1/1/2020 0:00,ON PEAK,SUMMER,9/24/2023 21:00,9051,2.235,56.11,39.3475
1/1/2020 0:00,ON PEAK,SUMMER,10/12/2020 9:00,9091,2.235,32.51,15.7475
1/1/2020 0:00,ON PEAK,SUMMER,9/24/2023 9:00,9129,2.235,45.98,29.2175
1/1/2020 0:00,ON PEAK,SUMMER,10/12/2020 10:00,9219,2.235,33.53,16.7675
1/1/2020 0:00,ON PEAK,SUMMER,10/12/2020 20:00,9237,2.235,29.17,12.4075
1/1/2020 0:00,ON PEAK,SUMMER,10/12/2020 13:00,9250,2.235,35.22,18.4575
1/1/2020 0:00,ON PEAK,SUMMER,9/24/2023 10:00,9250,2.235,46.45,29.6875
1/1/2020 0:00,ON PEAK,SUMMER,10/12/2020 12:00,9256,2.235,35.09,18.3275
1/1/2020 0:00,ON PEAK,SUMMER,10/12/2020 11:00,9260,2.235,32.26,15.4975
1/1/2020 0:00,ON PEAK,SUMMER,10/12/2020 17:00,9316,2.235,32.28,15.5175
1/1/2020 0:00,ON PEAK,SUMMER,10/12/2020 14:00,9321,2.235,34.95,18.1875
1/1/2020 0:00,ON PEAK,SUMMER,10/12/2020 15:00,9370,2.235,31.21,14.4475
1/1/2020 0:00,ON PEAK,SUMMER,9/24/2023 11:00,9375,2.235,45.09,28.3275
1/1/2020 0:00,ON PEAK,SUMMER,10/12/2020 16:00,9379,2.235,29.71,12.9475
1/1/2020 0:00,ON PEAK,SUMMER,10/12/2020 19:00,9385,2.235,33.5,16.7375
1/1/2020 0:00,ON PEAK,SUMMER,9/24/2023 20:00,9393,2.235,80.92,64.1575
1/1/2020 0:00,ON PEAK,SUMMER,9/24/2023 12:00,9395,2.235,42.99,26.2275
1/1/2020 0:00,ON PEAK,SUMMER,9/24/2023 13:00,9408,2.235,30.04,13.2775
1/1/2020 0:00,ON PEAK,SUMMER,10/12/2020 18:00,9454,2.235,35.68,18.9175
1/1/2020 0:00,ON PEAK,SUMMER,9/24/2023 14:00,9488,2.235,28.77,12.0075
1/1/2020 0:00,ON PEAK,SUMMER,9/24/2023 18:00,9553,2.235,107.77,91.0075
1/1/2020 0:00,ON PEAK,SUMMER,9/24/2023 19:00,9593,2.235,81.06,64.2975
1/1/2020 0:00,ON PEAK,SUMMER,9/24/2023 17:00,9620,2.235,59.96,43.1975
1/1/2020 0:00,ON PEAK,SUMMER,9/24/2023 15:00,9668,2.235,25.79,9.0275
1/1/2020 0:00,ON PEAK,SUMMER,9/24/2023 16:00,9755,2.235,40.06,23.2975
1/1/2020 0:00,ON PEAK,SUMMER,5/9/2023 21:00,8799,2.24,99.7,82.9
1/1/2020 0:00,ON PEAK,SUMMER,5/9/2023 6:00,8820,2.24,91.25,74.45
1/1/2020 0:00,ON PEAK,SUMMER,5/9/2023 20:00,8991,2.24,302.21,285.41
1/1/2020 0:00,ON PEAK,SUMMER,5/9/2023 19:00,9057,2.24,532.01,515.21
1/1/2020 0:00,ON PEAK,SUMMER,5/9/2023 7:00,9084,2.24,57.99,41.19
1/1/2020 0:00,ON PEAK,SUMMER,5/9/2023 18:00,9198,2.24,582.68,565.88
1/1/2020 0:00,ON PEAK,SUMMER,5/9/2023 8:00,9230,2.24,57.59,40.79
1/1/2020 0:00,ON PEAK,SUMMER,5/9/2023 11:00,9233,2.24,481.97,465.17
1/1/2020 0:00,ON PEAK,SUMMER,5/9/2023 10:00,9261,2.24,441.25,424.45
1/1/2020 0:00,ON PEAK,SUMMER,5/9/2023 12:00,9319,2.24,608.2,591.4
1/1/2020 0:00,ON PEAK,SUMMER,5/9/2023 13:00,9325,2.24,353.91,337.11
1/1/2020 0:00,ON PEAK,SUMMER,5/9/2023 17:00,9336,2.24,221.76,204.96
1/1/2020 0:00,ON PEAK,SUMMER,5/9/2023 9:00,9339,2.24,179.15,162.35
1/1/2020 0:00,ON PEAK,SUMMER,5/9/2023 16:00,9417,2.24,577.02,560.22
1/1/2020 0:00,ON PEAK,SUMMER,5/9/2023 14:00,9513,2.24,57.8,41
1/1/2020 0:00,ON PEAK,SUMMER,5/9/2023 15:00,9599,2.24,269.26,252.46
1/1/2020 0:00,ON PEAK,SUMMER,6/9/2023 6:00,9296,2.2475,54.19,37.33375
1/1/2020 0:00,ON PEAK,SUMMER,6/9/2023 21:00,9522,2.2475,46.85,29.99375
1/1/2020 0:00,ON PEAK,SUMMER,6/9/2023 20:00,9586,2.2475,148.2,131.34375
1/1/2020 0:00,ON PEAK,SUMMER,6/9/2023 7:00,9615,2.2475,267.62,250.76375
1/1/2020 0:00,ON PEAK,SUMMER,6/9/2023 19:00,9745,2.2475,652.43,635.57375
1/1/2020 0:00,ON PEAK,SUMMER,6/9/2023 8:00,9832,2.2475,511.11,494.25375
1/1/2020 0:00,ON PEAK,SUMMER,6/9/2023 18:00,9993,2.2475,671.31,654.45375
1/1/2020 0:00,ON PEAK,SUMMER,6/9/2023 9:00,10045,2.2475,228.44,211.58375
1/1/2020 0:00,ON PEAK,SUMMER,6/9/2023 17:00,10204,2.2475,323.49,306.63375
1/1/2020 0:00,ON PEAK,SUMMER,6/9/2023 10:00,10228,2.2475,788.69,771.83375
1/1/2020 0:00,ON PEAK,SUMMER,6/9/2023 11:00,10403,2.2475,311.41,294.55375
1/1/2020 0:00,ON PEAK,SUMMER,6/9/2023 16:00,10450,2.2475,693.65,676.79375
1/1/2020 0:00,ON PEAK,SUMMER,6/9/2023 12:00,10517,2.2475,522.42,505.56375
1/1/2020 0:00,ON PEAK,SUMMER,6/9/2023 13:00,10640,2.2475,65.14,48.28375
1/1/2020 0:00,ON PEAK,SUMMER,6/9/2023 14:00,10687,2.2475,60.34,43.48375
1/1/2020 0:00,ON PEAK,SUMMER,6/9/2023 15:00,10691,2.2475,369.2,352.34375
1/1/2020 0:00,ON PEAK,SUMMER,9/9/2020 6:00,8651,2.25,33.37,16.495
1/1/2020 0:00,ON PEAK,SUMMER,8/5/2020 6:00,8656,2.25,27.14,10.265
1/1/2020 0:00,ON PEAK,SUMMER,5/24/2025 6:00,8758,2.25,23.85,6.975
1/1/2020 0:00,ON PEAK,SUMMER,9/9/2020 21:00,8792,2.25,36.31,19.435
1/1/2020 0:00,ON PEAK,SUMMER,9/9/2020 7:00,8816,2.25,33.95,17.075
1/1/2020 0:00,ON PEAK,SUMMER,9/9/2020 8:00,8957,2.25,33.9,17.025
1/1/2020 0:00,ON PEAK,SUMMER,5/24/2025 7:00,8980,2.25,22.19,5.315
